length,upper,lower,digits,symbols,repeat,sequential,entropy,endsDigit,endsSymbol,yearPattern,alphaRatio,digitRatio,symbolRatio,label
10,0,5,3,2,0,0,60.87462841250339,0,1,0,0.5,0.3,0.2,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,0,6,0,0,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,1,3,4,1,0,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
20,9,7,3,1,0,1,131.09177703355275,1,0,0,0.8,0.15,0.05,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
23,7,11,4,1,1,0,150.75554358858565,1,0,0,0.782608695652174,0.17391304347826086,0.043478260869565216,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
20,2,15,2,1,0,0,131.09177703355275,1,0,0,0.85,0.1,0.05,1
10,5,0,4,1,1,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
14,9,0,4,1,1,0,85.22447977750474,0,1,1,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
22,12,5,4,1,1,0,144.20095473690802,1,0,0,0.7727272727272727,0.18181818181818182,0.045454545454545456,1
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
22,2,15,4,1,0,1,144.20095473690802,1,0,0,0.7727272727272727,0.18181818181818182,0.045454545454545456,1
17,8,4,4,1,0,0,111.42801047851984,1,0,0,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
17,2,10,4,1,0,0,111.42801047851984,1,0,0,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
20,1,15,4,0,1,0,119.0839262077375,1,0,0,0.8,0.2,0.0,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,1,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
12,1,6,3,2,1,0,78.65506622013166,0,1,0,0.5833333333333334,0.25,0.16666666666666666,1
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
5,0,0,5,0,1,0,16.609640474436812,1,0,0,0.0,1.0,0.0,0
8,4,0,3,1,0,0,48.69970273000271,0,1,0,0.5,0.375,0.125,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
12,1,6,4,1,0,0,78.65506622013166,0,1,1,0.5833333333333334,0.3333333333333333,0.08333333333333333,1
10,0,6,3,1,0,0,60.87462841250339,0,1,0,0.6,0.3,0.1,1
10,0,5,4,1,1,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
13,8,0,4,1,1,0,79.13701693625441,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
16,1,10,4,1,1,0,104.8734216268422,1,0,0,0.6875,0.25,0.0625,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
23,1,18,3,1,1,0,150.75554358858565,1,0,0,0.8260869565217391,0.13043478260869565,0.043478260869565216,1
13,0,10,3,0,1,0,67.20902501875005,1,0,0,0.7692307692307693,0.23076923076923078,0.0,1
10,6,0,3,1,0,0,60.87462841250339,1,0,0,0.6,0.3,0.1,1
15,2,9,3,1,1,0,98.31883277516457,1,0,0,0.7333333333333333,0.2,0.06666666666666667,1
11,1,5,4,1,0,0,72.10047736845401,0,1,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,0,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
16,6,6,3,1,0,0,104.8734216268422,1,0,0,0.75,0.1875,0.0625,1
9,1,3,4,1,0,1,58.99129966509874,0,1,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
21,11,6,3,1,1,0,137.64636588523038,1,0,0,0.8095238095238095,0.14285714285714285,0.047619047619047616,1
17,2,15,0,0,0,0,96.90747520839858,0,0,0,1.0,0.0,0.0,1
16,6,3,4,3,1,0,104.8734216268422,1,0,0,0.5625,0.25,0.1875,1
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
17,1,11,4,1,0,0,111.42801047851984,1,0,0,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
18,12,6,0,0,0,0,102.60791492653966,0,0,0,1.0,0.0,0.0,1
10,1,6,2,1,1,0,65.54588851677637,1,0,0,0.7,0.2,0.1,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,1,3,3,1,0,0,52.4367108134211,0,1,0,0.5,0.375,0.125,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,0,0.5,0.4,0.1,1
11,0,6,4,1,0,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
19,2,14,2,1,1,0,124.53718818187511,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,0,6,2,1,1,0,54.787165571253055,1,0,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
10,1,5,2,2,1,0,65.54588851677637,0,1,0,0.6,0.2,0.2,1
9,1,3,4,1,1,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
10,1,6,2,1,0,0,65.54588851677637,0,1,0,0.7,0.2,0.1,1
12,0,12,0,0,0,0,56.40527661769311,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
16,12,0,2,2,1,0,97.39940546000543,0,1,0,0.75,0.125,0.125,1
8,0,7,1,0,0,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,0,0.5,0.4,0.1,1
21,13,3,4,1,1,0,137.64636588523038,1,0,0,0.7619047619047619,0.19047619047619047,0.047619047619047616,1
13,0,9,4,0,0,0,67.20902501875005,1,0,0,0.6923076923076923,0.3076923076923077,0.0,1
9,1,3,4,1,1,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
8,0,4,3,1,0,0,48.69970273000271,0,1,0,0.5,0.375,0.125,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
20,9,6,4,1,1,0,131.09177703355275,1,0,0,0.75,0.2,0.05,1
8,0,7,1,0,0,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
9,5,0,3,1,0,0,54.787165571253055,1,0,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
8,1,4,2,1,0,0,52.4367108134211,1,0,0,0.625,0.25,0.125,1
8,1,3,3,1,1,0,52.4367108134211,1,0,0,0.5,0.375,0.125,1
22,7,12,3,0,1,0,130.99231882851126,1,0,0,0.8636363636363636,0.13636363636363635,0.0,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
11,1,5,4,1,0,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
15,1,9,4,1,0,0,98.31883277516457,1,0,0,0.6666666666666666,0.26666666666666666,0.06666666666666667,1
10,1,4,4,1,1,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
10,5,0,4,1,1,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
8,0,5,3,0,1,1,41.3594000115385,1,0,0,0.625,0.375,0.0,0
13,0,10,3,0,0,0,67.20902501875005,1,0,0,0.7692307692307693,0.23076923076923078,0.0,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
8,4,0,3,1,0,0,48.69970273000271,1,0,0,0.5,0.375,0.125,1
8,1,3,3,1,1,0,52.4367108134211,0,1,0,0.5,0.375,0.125,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,0,6,3,1,1,0,60.87462841250339,1,0,0,0.6,0.3,0.1,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,1,5,4,1,0,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
14,6,3,5,0,0,1,83.35874834541625,1,0,0,0.6428571428571429,0.35714285714285715,0.0,1
8,0,5,2,1,1,0,48.69970273000271,0,1,0,0.625,0.25,0.125,1
11,1,7,2,1,1,0,72.10047736845401,0,1,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,1
12,4,8,0,0,0,0,68.40527661769312,0,0,0,1.0,0.0,0.0,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
8,0,7,1,0,0,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
13,1,7,4,1,0,0,85.2096550718093,1,0,0,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,6,0,2,1,0,0,54.787165571253055,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
6,0,0,6,0,1,1,19.931568569324174,1,0,0,0.0,1.0,0.0,0
21,13,6,2,0,1,0,125.03812251812437,1,0,0,0.9047619047619048,0.09523809523809523,0.0,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
16,5,6,4,1,1,0,104.8734216268422,0,1,1,0.6875,0.25,0.0625,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
12,1,6,4,1,0,0,78.65506622013166,0,1,1,0.5833333333333334,0.3333333333333333,0.08333333333333333,1
18,0,13,4,1,0,0,109.57433114250611,1,0,0,0.7222222222222222,0.2222222222222222,0.05555555555555555,1
6,0,4,2,0,0,0,31.019550008653873,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
16,6,6,4,0,1,0,95.26714096619,1,0,0,0.75,0.25,0.0,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,1,5,4,1,1,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
16,11,0,4,1,0,0,97.39940546000543,0,1,1,0.6875,0.25,0.0625,1
6,0,0,6,0,0,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
14,6,5,3,0,0,0,83.35874834541625,1,0,0,0.7857142857142857,0.21428571428571427,0.0,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,0,6,2,1,0,0,54.787165571253055,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
13,1,7,4,1,1,0,85.2096550718093,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,0,5,3,0,0,0,41.3594000115385,1,0,0,0.625,0.375,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
18,0,13,4,1,0,0,109.57433114250611,0,1,1,0.7222222222222222,0.2222222222222222,0.05555555555555555,1
21,5,12,3,1,0,0,137.64636588523038,1,0,0,0.8095238095238095,0.14285714285714285,0.047619047619047616,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
11,6,0,4,1,1,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
4,0,0,4,0,0,0,13.287712379549449,1,0,0,0.0,1.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
20,10,5,4,1,0,0,131.09177703355275,1,0,0,0.75,0.2,0.05,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
9,4,0,4,1,1,0,54.787165571253055,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
14,0,8,5,1,0,0,85.22447977750474,1,0,0,0.5714285714285714,0.35714285714285715,0.07142857142857142,1
9,1,4,3,1,0,0,58.99129966509874,0,1,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
9,1,3,4,1,0,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
18,2,11,4,1,1,0,117.98259933019747,0,1,1,0.7222222222222222,0.2222222222222222,0.05555555555555555,1
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
16,7,4,4,1,1,0,104.8734216268422,1,0,0,0.6875,0.25,0.0625,1
9,1,2,3,3,0,0,58.99129966509874,0,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
13,1,7,4,1,0,0,85.2096550718093,1,0,0,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
15,5,5,4,1,0,0,98.31883277516457,1,0,0,0.6666666666666666,0.26666666666666666,0.06666666666666667,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
16,2,9,4,1,0,0,104.8734216268422,1,0,1,0.6875,0.25,0.0625,1
8,0,7,1,0,0,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
8,0,7,1,0,1,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,0,0.5,0.4,0.1,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
15,6,2,4,3,1,0,98.31883277516457,1,0,0,0.5333333333333333,0.26666666666666666,0.2,1
11,6,3,2,0,1,0,65.49615941425563,1,0,0,0.8181818181818182,0.18181818181818182,0.0,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
9,0,5,3,1,0,0,54.787165571253055,0,1,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
6,0,4,2,0,0,0,31.019550008653873,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0
10,1,7,1,1,1,0,65.54588851677637,0,1,0,0.8,0.1,0.1,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
10,0,7,2,1,0,0,60.87462841250339,0,1,0,0.7,0.2,0.1,1
10,5,0,4,1,1,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
9,1,5,2,1,1,0,58.99129966509874,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
8,1,4,2,1,0,0,52.4367108134211,0,1,0,0.625,0.25,0.125,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
11,1,5,4,1,0,0,72.10047736845401,0,1,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
10,7,0,2,1,0,0,60.87462841250339,0,1,0,0.7,0.2,0.1,1
17,9,5,2,1,1,0,111.42801047851984,1,0,0,0.8235294117647058,0.11764705882352941,0.058823529411764705,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,6,0,1,1,0,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
8,1,4,2,1,0,0,52.4367108134211,0,1,0,0.625,0.25,0.125,1
13,7,4,2,0,0,0,77.40455203502937,1,0,0,0.8461538461538461,0.15384615384615385,0.0,1
10,1,5,3,1,1,0,65.54588851677637,0,1,0,0.6,0.3,0.1,1
10,1,4,4,1,0,1,65.54588851677637,0,1,1,0.5,0.4,0.1,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,0,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
14,10,0,2,2,0,0,85.22447977750474,0,1,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
17,12,0,4,1,0,0,103.48686830125577,0,1,1,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,0,4,5,1,0,0,60.87462841250339,0,1,0,0.4,0.5,0.1,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
11,1,5,4,1,1,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
10,6,0,3,1,0,0,60.87462841250339,1,0,0,0.6,0.3,0.1,1
15,6,5,2,2,1,0,98.31883277516457,0,1,0,0.7333333333333333,0.13333333333333333,0.13333333333333333,1
16,0,11,4,1,1,0,97.39940546000543,1,0,0,0.6875,0.25,0.0625,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
11,1,6,3,1,0,0,72.10047736845401,0,1,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
10,0,5,4,1,0,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
4,0,0,4,0,0,0,13.287712379549449,1,0,0,0.0,1.0,0.0,0
9,0,4,4,1,1,0,54.787165571253055,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
22,0,17,4,1,0,0,133.92418250750745,1,0,0,0.7727272727272727,0.18181818181818182,0.045454545454545456,1
8,0,3,4,1,0,0,48.69970273000271,0,1,1,0.375,0.5,0.125,1
15,1,10,3,1,1,0,98.31883277516457,1,0,0,0.7333333333333333,0.2,0.06666666666666667,1
21,12,6,2,1,1,0,137.64636588523038,1,0,0,0.8571428571428571,0.09523809523809523,0.047619047619047616,1
8,0,7,1,0,1,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
14,0,10,2,2,0,0,85.22447977750474,1,0,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
12,8,0,3,1,1,0,73.04955409500407,0,1,0,0.6666666666666666,0.25,0.08333333333333333,1
4,0,0,4,0,1,0,13.287712379549449,1,0,0,0.0,1.0,0.0,0
8,0,4,3,1,0,0,48.69970273000271,0,1,0,0.5,0.375,0.125,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
15,1,9,4,1,1,0,98.31883277516457,1,0,0,0.6666666666666666,0.26666666666666666,0.06666666666666667,1
20,6,11,3,0,1,0,119.0839262077375,1,0,0,0.85,0.15,0.0,1
10,1,4,4,1,1,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
9,1,5,2,1,0,0,58.99129966509874,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
10,1,4,4,1,1,0,65.54588851677637,0,1,0,0.5,0.4,0.1,1
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
23,6,13,3,1,1,0,150.75554358858565,1,0,0,0.8260869565217391,0.13043478260869565,0.043478260869565216,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
15,2,8,4,1,0,0,98.31883277516457,1,0,0,0.6666666666666666,0.26666666666666666,0.06666666666666667,1
16,1,10,4,1,0,0,104.8734216268422,1,0,0,0.6875,0.25,0.0625,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
20,8,7,4,1,1,0,131.09177703355275,1,0,0,0.75,0.2,0.05,1
15,7,5,2,1,0,0,98.31883277516457,1,0,0,0.8,0.13333333333333333,0.06666666666666667,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
21,9,10,2,0,0,0,125.03812251812437,1,0,0,0.9047619047619048,0.09523809523809523,0.0,1
11,3,4,3,1,1,0,72.10047736845401,1,0,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,0,6,4,1,0,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,4,2,0,0,0,31.019550008653873,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,1,6,1,1,0,0,58.99129966509874,0,1,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
15,5,6,2,2,0,0,98.31883277516457,0,1,0,0.7333333333333333,0.13333333333333333,0.13333333333333333,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
15,1,9,3,2,0,0,98.31883277516457,0,1,0,0.6666666666666666,0.2,0.13333333333333333,1
6,0,0,6,0,0,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
10,1,7,1,1,1,0,65.54588851677637,0,1,0,0.8,0.1,0.1,1
8,1,2,3,2,1,0,52.4367108134211,0,1,0,0.375,0.375,0.25,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
12,4,6,2,0,0,0,71.45035572464249,1,0,0,0.8333333333333334,0.16666666666666666,0.0,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
7,0,6,1,0,1,0,36.18947501009619,1,0,0,0.8571428571428571,0.14285714285714285,0.0,0
